satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.7,0,0.68,3,150,3,0,0,support,low
0.7,0,0.68,3,150,3,0,0,support,low
0.72,0,0.61,3,175,3,0,0,sales,high
0.72,0,0.61,3,175,3,0,0,sales,high
0.73,0,0.62,3,218,3,0,0,accounting,medium
0.72,0,0.57,4,224,4,0,0,RandD,medium
0.65,0,0.9,3,163,3,1,0,marketing,medium
0.65,0,0.54,6,181,4,0,0,RandD,low
0.61,0,0.96,4,161,3,1,0,technical,medium
0.66,0,0.69,5,202,6,0,0,sales,low
0.65,0,0.93,4,270,2,0,0,sales,medium
0.7,0,0.6,4,158,3,0,0,product_mng,low
0.7,0,0.73,4,240,2,1,0,technical,medium
0.75,0,0.48,2,284,6,0,0,hr,low
0.71,0,0.76,3,246,3,0,0,hr,low
0.74,0,0.58,3,241,3,0,0,support,low
0.63,0,0.97,4,234,2,0,0,technical,medium
0.72,0,0.55,4,202,3,0,0,technical,low
0.65,0,0.89,3,151,2,0,0,technical,low
0.72,0,0.53,3,151,4,0,0,IT,medium
0.6,0,0.95,5,205,3,0,0,accounting,medium
0.72,0,0.74,2,238,3,0,0,management,medium
0.75,0,0.51,2,215,2,1,0,sales,low
0.75,0,0.51,2,215,2,1,0,sales,low
0.67,0,0.84,4,224,3,0,0,support,low
0.65,0,0.92,4,242,2,0,0,RandD,medium
0.7,0,0.74,4,247,2,0,0,sales,low
0.72,0,0.63,4,251,3,0,0,sales,medium
0.66,0,0.84,4,186,3,0,0,IT,medium
0.75,0,0.52,3,260,3,1,0,sales,low
0.66,0,0.9,4,268,3,0,0,technical,medium
0.73,0,0.66,3,244,3,0,0,accounting,low
0.65,0,0.91,4,224,2,1,0,sales,low
0.65,0,0.91,4,224,2,1,0,sales,low
0.7,0,0.57,4,150,4,0,0,sales,high
0.64,0,0.63,5,105,5,1,0,RandD,low
0.67,0,0.8,4,190,4,0,0,technical,medium
0.68,0,0.81,3,166,2,0,0,IT,medium
0.63,0,0.61,5,186,10,0,0,technical,low
0.63,0,0.61,5,186,10,0,0,technical,low
0.66,0,0.67,5,148,3,0,0,accounting,medium
0.69,0,0.69,4,167,3,1,0,support,low
0.6,0,0.99,4,160,3,0,0,sales,low
0.69,0,0.67,4,156,3,0,0,technical,low
0.64,0,0.86,4,143,2,0,0,support,medium
0.7,0,0.61,4,163,4,1,0,sales,low
0.7,0,0.52,5,200,2,1,0,IT,low
0.69,0,0.7,4,169,2,0,0,sales,low
0.65,0,0.95,2,180,2,0,0,product_mng,low
0.65,0,0.95,2,180,2,0,0,product_mng,low
0.72,0,0.63,3,176,3,1,0,technical,low
0.65,0,0.98,3,252,2,0,0,product_mng,high
0.65,0,0.98,3,252,2,0,0,product_mng,high
0.72,0,0.52,3,143,4,1,0,support,low
0.65,0,0.66,6,240,4,0,0,RandD,medium
0.71,0,0.68,4,228,2,0,0,sales,low
0.66,0,0.87,3,223,7,0,0,sales,high
0.66,0,0.87,3,223,7,0,0,sales,high
0.74,0,0.41,4,250,4,0,0,RandD,low
0.68,1,0.62,5,198,5,1,0,RandD,low
0.61,0,0.95,5,233,3,0,0,technical,medium
0.73,0,0.5,4,224,4,1,0,support,low
0.68,0,0.85,3,199,3,0,0,product_mng,low
0.73,0,0.51,4,249,5,0,0,IT,medium
0.67,0,0.86,3,175,3,0,0,IT,low
0.71,0,0.68,4,242,4,0,0,technical,low
0.7,0,0.79,3,226,4,0,0,sales,medium
0.62,0,0.82,5,151,5,0,0,sales,low
0.69,0,0.84,3,227,3,1,0,sales,high
0.74,0,0.58,3,220,2,0,0,hr,high
0.7,0,0.67,4,181,3,0,0,accounting,medium
0.75,0,0.53,3,244,2,0,0,product_mng,low
0.65,0,0.61,5,167,8,0,0,sales,low
0.65,0,0.61,5,167,8,0,0,sales,low
0.73,0,0.63,3,205,2,1,0,hr,low
0.62,0,0.91,3,251,10,0,0,sales,medium
0.62,0,0.91,3,251,10,0,0,sales,medium
0.71,0,0.69,3,172,3,0,0,sales,low
0.68,0,0.63,5,185,4,0,0,technical,medium
0.67,0,0.65,5,156,2,0,0,support,medium
0.69,0,0.66,3,113,4,0,0,sales,low
0.66,0,0.9,3,176,2,1,0,product_mng,medium
0.71,0,0.55,5,262,3,0,0,support,medium
0.64,0,0.99,3,214,2,0,0,sales,medium
0.64,0,0.97,4,268,2,0,0,technical,low
0.74,0,0.5,4,265,3,0,0,technical,medium
0.73,0,0.52,4,215,3,0,0,support,low
0.71,0,0.74,3,202,2,0,0,RandD,medium
0.73,0,0.48,3,211,7,0,0,sales,medium
0.73,0,0.48,3,211,7,0,0,sales,medium
0.64,0,0.86,5,222,3,0,0,sales,medium
0.73,0,0.49,4,200,2,1,0,technical,low
0.71,0,0.62,4,192,4,0,0,sales,medium
0.67,0,0.83,3,148,3,0,0,support,low
0.74,0,0.6,3,232,3,0,0,IT,low
0.71,0,0.54,4,188,6,0,0,technical,low
0.71,0,0.54,4,188,6,0,0,technical,low
0.65,0,0.91,4,243,5,1,0,IT,medium
0.65,0,0.91,4,243,5,1,0,IT,medium
0.58,0,0.99,3,207,10,0,0,technical,low
0.58,0,0.99,3,207,10,0,0,technical,low
0.68,0,0.89,3,241,3,0,0,hr,low
0.69,0,0.76,3,153,3,0,0,technical,medium
0.7,0,0.77,4,266,2,0,0,technical,low
0.72,0,0.63,4,241,4,1,0,marketing,medium
0.75,0,0.48,3,250,5,0,0,sales,medium
0.67,0,0.83,4,195,3,0,0,sales,medium
0.7,0,0.56,5,208,3,0,0,technical,medium
0.74,0,0.61,3,231,2,0,0,support,medium
0.64,0,0.94,4,210,3,0,0,product_mng,low
0.64,0,0.94,4,210,3,0,0,product_mng,low
0.61,0,0.98,3,138,5,1,0,hr,medium
0.69,0,0.65,4,136,2,0,0,sales,medium
0.67,0,0.89,2,173,3,0,0,marketing,low
0.76,0,0.4,2,245,5,0,0,product_mng,medium
0.63,0,0.98,4,228,3,0,0,marketing,medium
0.66,0,0.91,3,191,4,0,0,technical,low
0.66,0,0.91,3,191,4,0,0,technical,low
0.72,0,0.74,3,243,2,0,0,technical,high
0.74,0,0.56,3,203,3,0,0,sales,low
0.72,0,0.5,4,164,2,1,0,management,low
0.72,0,0.5,4,164,2,1,0,management,low
0.66,0,0.84,4,168,2,0,0,support,low
0.74,0,0.61,3,228,2,1,0,IT,low
0.7,0,0.66,4,168,3,0,0,technical,low
0.66,0,0.78,4,161,6,0,0,IT,low
0.66,0,0.78,4,161,6,0,0,IT,low
0.71,0,0.64,4,189,3,0,0,technical,medium
0.7,0,0.73,2,139,2,0,0,technical,medium
0.61,0,0.97,4,153,3,0,0,accounting,medium
0.73,0,0.61,4,260,2,1,0,sales,low
0.73,0,0.61,4,260,2,1,0,sales,low
0.58,0,0.96,5,143,2,0,0,sales,low
0.7,0,0.62,3,110,3,0,0,product_mng,low
0.7,0,0.62,3,110,3,0,0,product_mng,low
0.6,0,0.9,5,139,3,0,0,sales,low
0.69,0,0.82,4,272,2,0,0,technical,low
0.67,0,0.84,4,197,2,0,0,RandD,low
0.67,0,0.75,4,133,2,0,0,IT,medium
0.75,0,0.56,2,212,2,0,0,technical,medium
0.72,0,0.72,3,217,2,0,0,sales,medium
0.7,0,0.64,5,260,3,0,0,IT,low
0.63,0,0.96,3,144,2,0,0,technical,medium
0.65,0,0.95,3,190,3,0,0,technical,low
0.65,0,0.88,4,173,3,0,0,management,medium
0.65,0,0.88,4,173,3,0,0,management,medium
0.65,0,0.67,5,128,5,0,0,marketing,medium
0.64,0,0.94,3,150,2,0,0,technical,medium
0.71,0,0.43,2,100,6,0,0,technical,medium
0.7,0,0.72,4,202,3,0,0,IT,medium
0.71,0,0.68,4,208,2,0,0,accounting,high
0.7,0,0.76,3,173,2,0,0,product_mng,low
0.72,0,0.76,3,269,3,1,0,sales,medium
0.71,0,0.68,4,221,4,0,0,technical,medium
0.66,0,0.96,3,243,3,1,0,sales,medium
0.66,0,0.96,3,243,3,1,0,sales,medium
0.67,0,0.87,3,177,4,0,0,sales,high
0.72,0,0.51,4,164,3,0,0,sales,medium
0.67,0,0.81,4,168,2,0,0,support,high
0.66,0,0.97,3,263,3,0,0,accounting,medium
0.74,0,0.51,4,246,3,1,0,marketing,medium
0.69,0,0.67,4,141,3,0,0,sales,medium
0.64,0,0.94,3,148,2,0,0,product_mng,medium
0.71,0,0.7,4,237,4,0,0,management,medium
0.67,0,0.85,3,160,4,0,0,hr,medium
0.75,0,0.53,3,222,2,0,0,sales,low
0.7,0,0.77,4,245,2,0,0,sales,low
0.7,0,0.77,4,245,2,0,0,sales,low
0.68,0,0.79,4,184,3,0,0,marketing,low
0.68,0,0.79,4,184,3,0,0,marketing,low
0.61,0,0.79,5,230,10,0,0,management,high
0.61,0,0.79,5,230,10,0,0,management,high
0.72,0,0.56,4,176,2,0,0,hr,medium
0.74,0,0.49,4,233,3,0,0,sales,medium
0.74,0,0.49,4,233,3,0,0,sales,medium
0.65,0,0.86,5,250,3,0,0,IT,low
0.64,0,0.78,5,148,4,0,0,sales,high
0.6,0,0.98,5,213,3,0,0,hr,low
0.69,0,0.8,3,177,4,0,0,sales,low
0.66,0,0.81,4,148,4,0,0,product_mng,low
0.66,0,0.91,4,234,2,1,0,IT,medium
0.66,0,0.91,4,234,2,1,0,IT,medium
0.64,0,0.9,5,266,3,0,0,support,low
0.64,0,0.9,5,266,3,0,0,support,low
0.74,0,0.63,3,230,2,0,0,product_mng,low
0.69,0,0.59,5,182,4,0,0,technical,high
0.71,0,0.69,4,222,4,0,0,sales,medium
0.71,0,0.69,4,222,4,0,0,sales,medium
0.71,0,0.76,3,201,2,0,0,RandD,medium
0.7,0,0.74,3,157,3,0,0,technical,high
0.74,0,0.63,3,231,3,0,0,technical,low
0.67,0,0.82,4,171,2,0,0,sales,medium
0.72,0,0.65,4,224,3,0,0,support,low
0.73,0,0.64,3,202,4,0,0,technical,high
0.74,0,0.66,3,254,2,0,0,support,medium
0.64,0,0.78,5,156,5,1,0,sales,low
0.74,0,0.55,4,262,3,0,0,support,low
0.74,0,0.55,4,262,3,0,0,support,low
0.74,0,0.67,3,273,3,1,0,hr,low
0.69,0,0.76,3,174,6,0,0,sales,medium
0.69,0,0.76,3,174,6,0,0,sales,medium
0.63,0,0.98,4,210,3,0,0,sales,medium
0.69,0,0.82,4,273,4,0,0,hr,medium
0.73,0,0.62,3,181,3,0,0,sales,low
0.74,0,0.66,3,257,3,0,0,support,low
0.66,0,0.72,5,152,3,1,0,sales,low
0.73,0,0.54,3,150,3,0,0,sales,medium
0.68,0,0.8,4,186,3,1,0,support,low
0.72,0,0.63,4,207,3,0,0,sales,low
0.69,0,0.82,4,252,3,1,0,IT,medium
0.69,0,0.82,4,252,3,1,0,IT,medium
0.7,0,0.84,3,260,4,1,0,support,medium
0.7,0,0.84,3,260,4,1,0,support,medium
0.76,0,0.5,3,258,3,0,0,IT,low
0.64,0,0.89,4,146,3,0,0,technical,low
0.67,0,0.85,3,153,4,0,0,technical,low
0.72,0,0.66,3,167,3,0,0,accounting,medium
0.68,0,0.48,5,113,2,0,0,marketing,low
0.69,0,0.54,5,152,3,1,0,management,medium
0.71,0,0.7,4,213,3,0,0,sales,low
0.71,0,0.55,5,224,3,0,0,hr,medium
0.7,0,0.6,5,208,3,0,0,management,medium
0.7,0,0.6,5,208,3,0,0,management,medium
0.72,0,0.76,3,261,4,0,0,IT,medium
0.66,0,0.92,3,177,3,0,0,sales,medium
0.68,0,0.75,5,243,3,1,0,support,low
0.71,0,0.71,4,221,3,0,0,technical,low
0.63,0,0.98,3,160,4,1,0,marketing,low
0.71,0,0.59,5,245,2,0,0,management,medium
0.62,0,0.96,5,251,2,0,0,hr,high
0.74,0,0.62,3,216,3,1,0,sales,low
0.69,0,0.83,4,264,3,0,0,technical,low
0.72,0,0.49,4,148,2,0,0,IT,low
0.74,0,0.56,4,254,2,0,0,marketing,low
0.72,0,0.63,3,149,2,0,0,support,medium
0.62,0,0.87,5,149,3,0,0,sales,medium
0.74,0,0.64,3,229,3,0,0,support,medium
0.65,0,0.97,3,198,3,0,0,RandD,low
0.74,0,0.52,3,170,3,0,0,support,low
0.75,0,0.49,2,173,3,1,0,RandD,low
0.63,0,0.61,6,118,2,0,0,IT,low
0.73,0,0.55,3,149,3,0,0,technical,low
0.74,0,0.64,3,267,5,0,0,sales,low
0.66,0,0.92,4,239,3,0,0,hr,medium
0.76,0,0.42,3,217,2,0,0,sales,low
0.69,0,0.85,3,200,2,0,0,RandD,medium
0.6,0,0.86,6,247,6,0,0,product_mng,medium
0.6,0,0.86,6,247,6,0,0,product_mng,medium
0.75,0,0.61,3,263,3,0,0,sales,low
0.75,0,0.61,3,263,3,0,0,sales,low
0.74,0,0.54,3,175,3,1,0,IT,high
0.72,0,0.68,4,238,3,0,0,support,low
0.57,0,1,4,227,10,0,0,technical,low
0.57,0,1,4,227,10,0,0,technical,low
0.64,0,0.95,3,154,4,0,0,technical,high
0.73,0,0.6,4,224,3,0,0,sales,medium
0.69,0,0.89,2,220,3,0,0,technical,low
0.75,0,0.59,3,242,3,0,0,marketing,medium
0.7,0,0.78,4,254,4,0,0,sales,low
0.72,1,0.6,3,153,5,0,0,technical,low
0.72,1,0.6,3,153,5,0,0,technical,low
0.73,0,0.6,4,222,3,0,0,technical,medium
0.64,0,0.85,5,179,2,0,0,sales,low
0.74,0,0.38,2,126,3,0,0,sales,medium
0.62,0,0.95,4,140,2,0,0,accounting,low
0.62,0,0.95,4,140,2,0,0,accounting,low
0.69,0,0.83,4,252,3,0,0,management,medium
0.69,0,0.83,4,252,3,0,0,management,medium
0.59,0,0.92,3,138,10,0,0,support,low
0.59,0,0.92,3,138,10,0,0,support,low
0.66,0,0.92,4,229,2,0,0,technical,low
0.62,0,0.61,6,103,4,0,0,product_mng,medium
0.75,0,0.55,2,188,3,0,0,accounting,high
0.74,0,0.5,4,216,3,0,0,sales,medium
0.72,0,0.66,3,160,3,0,0,support,medium
0.67,0,0.7,5,159,3,1,0,support,medium
0.73,0,0.67,3,208,4,0,0,management,medium
0.73,0,0.62,4,247,4,0,0,sales,low
0.73,0,0.62,4,247,4,0,0,sales,low
0.73,0,0.62,3,171,3,0,0,management,medium
0.7,0,0.75,4,204,3,0,0,technical,medium
0.75,0,0.55,2,184,2,0,0,support,low
0.71,0,0.75,4,272,4,0,0,technical,low
0.66,0,0.93,4,248,3,0,0,management,high
0.64,0,0.69,5,114,6,0,0,support,medium
0.76,0,0.47,3,223,2,0,0,support,medium
0.68,0,0.85,2,180,6,0,0,sales,medium
0.72,0,0.73,3,198,2,0,0,technical,low
0.64,0,0.9,5,279,5,0,0,management,medium
0.7,0,0.79,4,240,2,0,0,support,medium
0.71,0,0.59,4,143,2,0,0,hr,medium
0.71,0,0.59,4,143,2,0,0,hr,medium
0.76,0,0.52,3,248,3,0,0,RandD,medium
0.61,0,0.88,5,134,4,0,0,technical,low
0.64,0,0.95,4,199,4,0,0,accounting,medium
0.73,0,0.56,3,245,8,0,0,sales,medium
0.73,0,0.56,3,245,8,0,0,sales,medium
0.73,0,0.57,3,146,2,0,0,product_mng,low
0.73,0,0.57,3,146,2,0,0,product_mng,low
0.71,0,0.77,3,193,3,1,0,accounting,low
0.67,0,0.66,6,272,3,0,0,sales,low
0.64,0,0.91,5,246,3,0,0,hr,low
0.66,0,0.85,5,271,4,0,0,product_mng,low
0.72,0,0.53,5,240,2,0,0,sales,medium
0.63,0,0.96,4,167,2,0,0,technical,medium
0.64,0,0.91,4,150,3,0,0,technical,low
0.68,0,0.83,3,144,2,0,0,accounting,medium
0.7,0,0.73,4,182,3,0,0,IT,medium
0.7,0,0.73,4,182,3,0,0,IT,medium
0.7,0,0.69,4,158,3,0,0,IT,low
0.72,0,0.66,3,152,2,0,0,marketing,low
0.67,0,0.93,3,206,3,0,0,RandD,low
0.67,0,0.94,2,192,3,0,0,product_mng,low
0.7,0,0.87,3,260,2,0,0,management,low
0.62,0,0.88,5,146,3,0,0,sales,low
0.65,0,0.83,5,182,2,1,0,IT,low
0.62,0,0.99,4,171,3,0,0,RandD,medium
0.69,0,0.89,2,202,2,0,0,IT,medium
0.72,0,0.67,3,164,4,0,0,RandD,medium
0.72,0,0.64,4,192,3,0,0,sales,medium
0.72,0,0.64,4,192,3,0,0,sales,medium
0.75,0,0.56,3,207,3,0,0,sales,low
0.57,0,0.97,5,126,5,0,0,sales,medium
0.67,0,0.83,5,269,2,0,0,sales,medium
0.63,0,0.98,4,187,3,0,0,management,high
0.63,0,0.98,4,187,3,0,0,management,high
0.66,0,0.95,3,191,3,0,0,technical,medium
0.63,0,0.72,6,163,4,0,0,IT,high
0.63,0,0.72,6,163,4,0,0,IT,high
0.61,0,0.84,5,104,4,0,0,sales,low
0.68,0,0.94,3,264,2,0,0,technical,low
0.68,0,0.92,3,226,2,0,0,IT,high
0.55,0,0.89,6,99,3,0,0,sales,low
0.67,0,0.95,3,229,3,0,0,sales,medium
0.65,0,0.96,3,168,2,0,0,accounting,low
0.71,0,0.59,4,138,3,0,0,management,medium
0.73,0,0.63,3,172,4,1,0,accounting,low
0.62,0,0.95,4,132,3,0,0,RandD,medium
0.71,0,0.76,3,175,2,0,0,sales,medium
0.75,0,0.49,4,246,3,0,0,support,low
0.75,0,0.49,4,246,3,1,0,sales,low
0.69,0,0.87,3,202,2,0,0,sales,medium
0.67,0,0.8,4,137,2,0,0,support,medium
0.7,0,0.8,4,236,2,0,0,RandD,medium
0.76,0,0.56,3,255,3,0,0,support,medium
0.74,0,0.62,4,272,2,0,0,support,low
0.63,0,0.94,4,145,3,0,0,technical,medium
0.71,0,0.74,3,163,3,1,0,marketing,medium
0.75,0,0.55,3,253,6,0,0,IT,medium
0.61,0,1,5,243,2,0,0,technical,medium
0.72,0,0.53,5,244,4,0,0,sales,medium
0.72,0,0.78,3,229,2,0,0,sales,medium
0.7,0,0.39,6,285,4,0,0,sales,low
0.68,0,0.85,4,203,2,0,0,technical,low
0.73,0,0.74,3,254,4,1,0,marketing,medium
0.73,0,0.71,3,210,3,0,0,technical,low
0.64,0,0.99,3,167,2,0,0,technical,low
0.71,0,0.69,4,180,3,1,0,RandD,medium
0.66,0,0.85,3,178,8,1,0,marketing,medium
0.66,0,0.85,3,178,8,1,0,marketing,medium
0.76,0,0.58,3,262,2,0,0,sales,low
0.63,0,0.7,6,141,3,1,0,marketing,medium
0.68,0,0.87,3,168,3,0,0,IT,medium
0.69,0,0.82,4,208,2,0,0,support,medium
0.59,0,0.97,5,179,6,0,0,support,medium
0.59,0,0.97,5,179,6,0,0,support,medium
0.62,0,0.92,5,169,2,0,0,sales,medium
0.67,0,0.76,5,181,3,0,0,support,high
0.75,0,0.69,2,257,2,1,0,product_mng,low
0.7,0,0.71,5,269,3,0,0,technical,low
0.73,0,0.75,2,243,5,1,0,technical,medium
0.64,0,0.99,4,222,2,0,0,technical,low
0.72,0,0.66,4,202,4,0,0,technical,medium
0.74,0,0.42,3,131,3,0,0,sales,medium
0.68,0,0.7,5,168,2,0,0,accounting,medium
0.72,0,0.74,3,187,2,0,0,sales,medium
0.63,0,0.98,4,175,2,0,0,sales,medium
0.74,0,0.74,2,254,3,0,0,product_mng,low
0.72,0,0.55,4,145,3,0,0,technical,low
0.74,0,0.69,3,230,2,0,0,support,medium
0.73,0,0.75,3,259,4,0,0,marketing,medium
0.72,0,0.7,3,163,3,1,0,sales,medium
0.73,0,0.59,4,214,5,0,0,hr,medium
0.68,0,0.78,5,233,3,0,0,technical,high
0.68,0,0.78,5,233,3,0,0,technical,high
0.65,0,0.97,3,171,3,0,0,IT,medium
0.64,0,0.87,4,157,7,0,0,marketing,low
0.64,0,0.87,4,157,7,0,0,marketing,low
0.77,0,0.49,3,265,3,0,0,sales,medium
0.66,0,0.99,3,228,2,0,0,technical,low
0.67,0,0.92,4,265,4,0,0,technical,medium
0.7,0,0.58,5,168,3,0,0,management,low
0.7,0,0.58,5,168,3,0,0,management,low
0.75,0,0.53,4,251,3,0,0,hr,low
0.73,0,0.52,4,162,3,0,0,product_mng,low
0.73,0,0.65,3,165,3,0,0,IT,low
0.66,0,0.63,6,223,6,0,0,sales,medium
0.72,0,0.7,4,217,3,0,0,sales,low
0.7,0,0.65,5,202,3,1,0,technical,medium
0.72,0,0.68,3,150,3,1,0,product_mng,medium
0.74,0,0.7,3,253,4,1,0,RandD,medium
0.7,0,0.83,3,189,3,0,0,accounting,low
0.73,0,0.54,4,167,3,0,0,IT,medium
0.73,0,0.54,4,167,3,0,0,IT,medium
0.71,0,0.79,3,189,3,0,0,IT,medium
0.68,0,0.83,3,133,3,0,0,hr,low
0.71,0,0.81,2,182,3,0,0,management,high
0.74,0,0.58,4,233,4,0,0,marketing,medium
0.7,0,0.43,6,253,3,0,0,IT,high
0.73,0,0.62,4,210,4,0,0,technical,medium
0.71,0,0.85,3,260,3,0,0,marketing,medium
0.69,0,0.74,5,227,2,0,0,technical,medium
0.69,0,0.74,5,227,2,0,0,technical,medium
0.72,0,0.67,4,192,3,0,0,sales,medium
0.68,0,0.81,5,266,2,0,0,accounting,medium
0.7,0,0.82,3,178,3,0,0,IT,low
0.72,0,0.58,4,149,3,0,0,product_mng,low
0.74,0,0.51,4,185,2,1,0,support,low
0.73,0,0.74,3,221,3,0,0,RandD,high
0.72,0,0.66,4,184,3,0,0,management,high
0.72,0,0.66,4,184,3,0,0,management,high
0.71,0,0.79,4,261,3,0,0,sales,high
0.74,0,0.64,4,268,3,0,0,sales,low
0.58,0,1,4,220,10,0,0,marketing,medium
0.58,0,1,4,220,10,0,0,marketing,medium
0.74,0,0.63,3,180,2,0,0,hr,low
0.68,0,0.61,6,236,3,0,0,sales,medium
0.71,0,0.63,5,224,3,1,0,sales,medium
0.64,0,0.9,2,101,6,0,0,IT,low
0.66,0,0.89,4,173,4,0,0,support,low
0.66,0,0.89,4,173,4,0,0,support,low
0.59,0,0.81,6,123,5,0,0,sales,medium
0.74,0,0.58,4,215,3,1,0,support,medium
0.74,0,0.73,3,267,3,0,0,product_mng,low
0.74,0,0.68,3,242,5,1,0,support,medium
0.65,0,0.89,5,223,3,1,0,accounting,medium
0.65,0,0.89,5,223,3,1,0,accounting,medium
0.77,0,0.51,2,254,5,0,0,accounting,medium
0.74,0,0.63,3,180,3,0,0,management,high
0.74,0,0.63,3,180,3,0,0,management,high
0.69,0,0.89,3,216,4,0,0,technical,low
0.72,0,0.79,3,221,3,0,0,product_mng,high
0.72,0,0.79,3,221,3,0,0,product_mng,high
0.73,0,0.55,4,171,4,0,0,sales,medium
0.73,0,0.6,3,137,3,0,0,hr,medium
0.74,0,0.68,3,206,2,1,0,support,medium
0.72,0,0.45,4,143,6,0,0,product_mng,medium
0.73,0,0.52,2,113,5,1,0,support,medium
0.59,0,0.94,5,157,7,1,0,management,medium
0.59,0,0.94,5,157,7,1,0,management,medium
0.73,0,0.69,3,175,2,0,0,IT,medium
0.72,0,0.66,3,134,3,0,0,accounting,medium
0.71,0,0.74,4,206,4,0,0,product_mng,medium
0.66,0,0.89,4,169,4,0,0,support,low
0.66,0,0.89,4,169,4,0,0,support,low
0.75,0,0.58,4,270,3,0,0,accounting,low
0.76,0,0.5,3,196,3,1,0,sales,medium
0.68,0,0.92,2,184,4,0,0,sales,medium
0.69,0,0.86,4,238,3,0,0,technical,high
0.7,1,0.93,2,310,3,0,0,product_mng,low
0.75,0,0.69,3,274,2,0,0,sales,medium
0.73,0,0.45,5,232,4,0,0,accounting,low
0.69,0,0.78,5,267,2,1,0,support,low
0.66,0,0.95,4,224,2,0,0,sales,medium
0.66,0,0.96,3,175,2,0,0,sales,low
0.74,0,0.63,4,238,2,0,0,technical,low
0.63,0,0.95,4,137,3,0,0,sales,medium
0.7,0,0.76,4,173,2,0,0,support,medium
0.7,0,0.76,4,173,2,0,0,support,medium
0.69,0,0.84,3,154,2,0,0,sales,low
0.71,0,0.78,4,227,2,0,0,support,low
0.71,0,0.78,4,227,2,0,0,support,low
0.63,0,0.98,4,160,2,0,0,sales,medium
0.71,0,0.8,3,182,2,1,0,technical,low
0.64,0,0.92,5,211,2,1,0,IT,medium
0.71,0,0.87,3,271,2,0,0,accounting,medium
0.68,0,0.89,4,227,3,0,0,technical,medium
0.77,0,0.58,2,247,2,1,0,RandD,medium
0.73,0,0.48,4,139,2,0,0,RandD,low
0.73,0,0.48,4,139,2,0,0,RandD,low
0.67,0,0.77,5,167,2,0,0,support,medium
0.72,0,0.7,3,149,3,0,0,support,medium
0.76,0,0.56,3,216,3,0,0,support,low
0.75,0,0.53,3,166,3,0,0,sales,high
0.73,0,0.68,4,227,3,0,0,sales,low
0.72,0,0.8,3,222,3,0,0,IT,medium
0.72,0,0.8,3,222,3,0,0,IT,medium
0.71,0,0.72,4,177,3,0,0,accounting,low
0.62,0,0.98,4,137,3,0,0,technical,medium
0.7,0,0.69,3,102,4,1,0,product_mng,medium
0.63,0,0.95,4,134,3,0,0,support,medium
0.76,0,0.51,4,281,3,0,0,IT,low
0.65,0,0.94,4,174,3,0,0,sales,medium
0.7,0,0.85,3,188,2,0,0,technical,medium
0.7,0,0.79,4,194,3,0,0,sales,medium
0.63,1,0.83,6,242,5,0,0,accounting,low
0.7,0,0.68,4,143,5,0,0,IT,high
0.71,0,0.53,5,162,2,0,0,sales,low
0.72,0,0.8,3,219,3,0,0,marketing,medium
0.73,0,0.77,3,230,2,0,0,sales,low
0.7,0,0.74,5,263,3,1,0,hr,low
0.74,0,0.62,4,236,4,0,0,sales,low
0.73,0,0.77,3,233,3,0,0,sales,medium
0.73,0,0.77,3,233,3,0,0,sales,medium
0.61,0,0.88,5,146,7,1,0,marketing,low
0.61,0,0.88,5,146,7,1,0,marketing,low
0.7,0,0.74,5,255,2,0,0,technical,medium
0.6,0,0.97,5,145,2,0,0,technical,medium
0.69,0,0.68,5,167,3,0,0,technical,low
0.74,0,0.56,4,190,3,1,0,accounting,low
0.66,0,0.84,5,187,2,1,0,RandD,low
0.66,0,0.87,4,139,3,0,0,technical,medium
0.72,0,0.72,4,218,4,0,0,IT,low
0.74,0,0.6,3,153,2,0,0,technical,low
0.62,0,0.92,5,149,3,0,0,IT,low
0.75,0,0.61,4,272,2,0,0,technical,low
0.66,0,0.93,4,187,2,0,0,RandD,low
0.73,0,0.65,3,145,2,0,0,accounting,low
0.61,0,0.9,5,113,3,0,0,sales,medium
0.72,0,0.8,3,213,3,0,0,technical,high
0.68,0,0.83,5,267,3,0,0,RandD,medium
0.75,0,0.56,4,230,3,0,0,technical,medium
0.61,0,1,4,133,4,0,0,sales,low
0.69,0,0.76,5,222,3,1,0,sales,low
0.7,0,0.7,3,162,8,0,0,RandD,high
0.7,0,0.7,3,162,8,0,0,RandD,high
0.75,0,0.49,4,208,4,0,0,technical,low
0.75,0,0.53,4,224,4,1,0,support,medium
0.75,0,0.53,4,224,4,1,0,support,medium
0.65,0,1,4,249,3,0,0,sales,medium
0.66,0,0.94,4,198,3,1,0,support,medium
0.64,0,1,4,201,2,0,0,sales,medium
0.68,0,0.55,6,181,3,0,0,IT,medium
0.69,0,0.86,4,214,2,0,0,support,high
0.74,0,0.66,3,177,2,0,0,sales,low
0.67,0,0.72,2,134,10,0,0,management,high
0.67,0,0.72,2,134,10,0,0,management,high
0.6,0,0.99,5,161,3,0,0,management,high
0.74,0,0.58,4,193,3,0,0,support,medium
0.76,0,0.52,4,259,2,0,0,sales,low
0.63,0,0.96,4,133,2,0,0,technical,low
0.67,0,0.91,3,147,3,0,0,technical,medium
0.73,0,0.67,4,205,3,0,0,technical,low
0.73,0,0.67,4,205,3,0,0,technical,low
0.73,0,0.52,4,141,3,0,0,support,medium
